url,type,content
https://www.imdb.com/title/tt7648274/,summary,"Vijaya was the eldest son of king Sinhabahu (Man with Lion arms) and his Queen Sinhasivali of Lata Kingdom in India. He Landed on Sri Lanka with 700 followers in 543 B.C.He met Yaksha Clan spinster Kuveni who had been undergoing a bad period since her birth. She was engaged in textile weaving, when she met Vijaya.She and Vijaya engaged in a dual-war and lost the battle. Ultimately, she becomes the mistress and the wife of Vijaya. She bore him two children, named Disala and Jeevahattha. After seven years, there was a conspiracy instigated by Vijaya's advisers and ministers, stating that Kuveni was a human flesh eater of the Yaksha clan, and that her children will succeed to the throne. They instigated VIjaya to get princess from India. Marry her and get rid of Kuveni and her two children.—Asitha Dilruwan"
https://www.imdb.com/title/tt2698678/,summary,"1732, in the era of Yoshimune Tokugawa. West Japan suffers from a severe famine. Three years after wards, it appeared as though calm had been restored to the domain, but there is word that Jyuzo Matsumiya, the sword fighting instructor sent by the shogunate, is taking some suspicious actions.—Anonymous"
https://www.imdb.com/title/tt1382722/,summary,"The life of a heroine. The life and work of Hella Wuolijoki. A poet, spy and millionaire, she turned into an internationally acclaimed businesswoman, politician and playwright, who collaborated with Europe's leading writers such as Bertolt Brecht and Maxim Gorky, but faced the harshness of a changing world as the Finnish, Soviet and British secret services focus on her life, family and work."
https://www.imdb.com/title/tt0038180/,summary,"A compilation of two years' worth of footage taken surreptitiously by internee Dave Tatsuno inside the Topaz concentration camp in Millard County, Utah."
https://www.imdb.com/title/tt0038180/,summary,This documentary was secretly and 'illegally' shot inside the prison camps established during world war II by American authorities to detain US citizens of Japanese descent who were considered a potential threat to national security.—Michel Hafner <mhafner@imdb.com>
https://www.imdb.com/title/tt5163400/,summary,Frank is a disillusioned 22 year old working as a Flyerboy. With no ambition and no future goals he begins to question what he is doing with his life after getting dumped by his girlfriend. Should he give up? Should he go back to school? Or just do drugs and hang out with his friends?
https://www.imdb.com/title/tt10476540/,summary,"A young girl joins the Santa Company, a company that delivers presents to children around the world."
https://www.imdb.com/title/tt10476540/,summary,"Noel White has lived with her father ever since her parents divorced, but her father ends up busy at work every Christmas and she cannot play with her friends from school. On a lonely Christmas Eve, Noel goes home by herself, but finds herself lost in a humongous factory - owned by Santa Claus. Santa Claus has gone corporate as Santa Company with the motto ""Fast, Reliable and Secret Delivery."" The outfit takes orders and delivers top-notch presents to children in the utmost secrecy. Noel meets some new friends, and together, they take off in a sled to deliver presents."
https://www.imdb.com/title/tt1715831/,summary,"Labranza oculta (The silent walls) is a documentary about those who build history behind walls of silence. The workers restoring the seventeenth-century Alabado House surprise and charm us by telling their tales, sharing their dreams and aspirations. We accompany their daily routine: molding the bricks and cutting the cane with the methods of seventeenth-century builders. As witnesses to these personal stories, we travel into the lives of the forgotten. It reminds us that history is built by people, the anonymous mass that sweats and toils.—Anonymous"
https://www.imdb.com/title/tt15446684/,summary,"It's Christmas and all of Sunnyville is preparing for a wonderful holiday and non-stop dance party. What miracle will Santa perform for his friends this year? Find out in the most exciting Holiday dance party around, A Frozen Christmas Dance: Christmas Miracle."
https://www.imdb.com/title/tt0230426/,summary,Based on Russian folk tales.
https://www.imdb.com/title/tt0230426/,summary,"On reasons of the Russian folk tales. Once a czarevitch wanted to get married, and necessarily on the Gold braid - beloved beauty that is seen by him in sleep. Ivan asks a father to release him on light to search a tsarevna. Tsar certainly against marriage on some there beauty, getting married is needed on a boyar's wife. He locks a son, but a self-willed czarevitch however escapes and sets out in searches."
https://www.imdb.com/title/tt0230426/,summary,"Once upon a time there was a king and a queen, and they had one son, Ivan Tsarevich. And everything would have been fine if Ivan had not come to his parents one morning and told them about his Beloved Beauty, about which the nannies sang to him, and now he dreams every day. And he wants to go around the wide world to look for Beloved Beauty. Ivan Tsarevich went, and on the road he met the robber Bulat, who became his twin brother. Together they began to look for Beauty.—Bazza the Beast"
